comment_id,video_id,text,text_original,author_display_name,author_profile_image_url,author_channel_url,author_channel_id,like_count,published_at,updated_at,is_reply,parent_id,total_reply_count,is_valid,extracted_at,sentiment_polarity,sentiment_subjectivity,vader_compound,vader_positive,vader_negative,vader_neutral,sentiment_label,emotion_strength,is_subjective,sentiment_analyzed_at
UgxIg2LS8VqE7Tcg0vx4AaABAg.AM_ehsm4yb8AMcUsnLK-ON,GfH4QL4VqJ0,"Stick to C#, run on any platform, build portable and hardware accelerated UI&#39;s with Avalonia and run in parallel, but whatever you do.. stay away from the retarded python junk. Just some good advice.","Stick to C#, run on any platform, build portable and hardware accelerated UI's with Avalonia and run in parallel, but whatever you do.. stay away from the retarded python junk. Just some good advice.",@scififan698,https://yt3.ggpht.com/ytc/AIdro_kpnq0kb7ugyvEc82Yfivc-CwZdVo9tdVb-fDJqYF0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@scififan698,UCaNii-nUM4-U1HWP17GKbAA,0,2025-09-03T21:58:00Z,2025-09-03T21:58:00Z,True,UgxIg2LS8VqE7Tcg0vx4AaABAg.AM_ehsm4yb8AMcUsnLK-ON,0,True,2025-10-02T18:36:47.805238,-0.03333333333333336,0.46666666666666673,-0.296,0.094,0.123,0.782,negative,weak,False,2025-10-02T11:36:47.805788
UgxIg2LS8VqE7Tcg0vx4AaABAg.AM_ehsm4yb8AMgLKObFx3g,GfH4QL4VqJ0,"At your age you should look at Fortran (I&#39;m 2 years older than you, always use it! 😇)","At your age you should look at Fortran (I'm 2 years older than you, always use it! 😇)",@JosBergervoet,https://yt3.ggpht.com/ytc/AIdro_n4Uzz8V7jxLNcxv9Whif7IHS3ooEs11zrKATOa2Is=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JosBergervoet,UCspTjPAB6jlLkYw3Z2wCRiw,0,2025-09-05T09:51:29Z,2025-09-05T09:51:29Z,True,UgxIg2LS8VqE7Tcg0vx4AaABAg.AM_ehsm4yb8AMgLKObFx3g,0,True,2025-10-02T18:36:47.806002,0.20833333333333331,0.3333333333333333,0.5093,0.141,0.0,0.859,positive,moderate,False,2025-10-02T11:36:47.806392
UgxIg2LS8VqE7Tcg0vx4AaABAg.AM_ehsm4yb8AMm6Bgfo5Hq,GfH4QL4VqJ0,"Lyle, I hope you&#39;ll reach out to the community if you face any difficulties.  I&#39;m sure you have unique perspectives and potential solutions.","Lyle, I hope you'll reach out to the community if you face any difficulties.  I'm sure you have unique perspectives and potential solutions.",@jdunck,https://yt3.ggpht.com/ytc/AIdro_nh2lWX5NfAkgKS5XKm518jN1PzJdHiKZtF_GaS13s_69kx=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jdunck,UCP3L3PNwTBqv10xDYOFVvog,0,2025-09-07T15:34:40Z,2025-09-07T15:34:40Z,True,UgxIg2LS8VqE7Tcg0vx4AaABAg.AM_ehsm4yb8AMm6Bgfo5Hq,0,True,2025-10-02T18:36:47.806695,0.2916666666666667,0.9629629629629629,0.5859,0.284,0.078,0.638,positive,moderate,True,2025-10-02T11:36:47.807215
UgxIg2LS8VqE7Tcg0vx4AaABAg.AM_ehsm4yb8AMpLscWLwsC,GfH4QL4VqJ0,"I came to Python after having done x86 assembly, C with WinAPI, C++, an abomination called Pro*C that melded SQL inline with C, a repulsive amount of PL/SQL, Java, C#, with other side diversions over the years. And Python was just like a breath of fresh air. It&#39;s as good for experts as it is for total beginners, which is something almost no tool manages.","I came to Python after having done x86 assembly, C with WinAPI, C++, an abomination called Pro*C that melded SQL inline with C, a repulsive amount of PL/SQL, Java, C#, with other side diversions over the years. And Python was just like a breath of fresh air. It's as good for experts as it is for total beginners, which is something almost no tool manages.",@codetaku7,https://yt3.ggpht.com/b1vZB_fwxAVnzl5zNeoEsT7oxSrtC5jd5MmcksBx_oiUQYOnrcX_AXqNaChSIYCPV1nbau5-vw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@codetaku7,UC28T2xqlulUioijOzElF0xQ,0,2025-09-08T21:49:27Z,2025-09-08T21:49:27Z,True,UgxIg2LS8VqE7Tcg0vx4AaABAg.AM_ehsm4yb8AMpLscWLwsC,0,True,2025-10-02T18:36:47.807870,0.21875,0.55625,0.6997,0.109,0.027,0.864,positive,strong,True,2025-10-02T11:36:47.808926
UgxajQ0zVs4jRPi5m3V4AaABAg,GfH4QL4VqJ0,"The Zen of Python<br><br>Beautiful is better than ugly.<br>Explicit is better than implicit.<br>Simple is better than complex.<br>Complex is better than complicated.<br>Flat is better than nested.<br>Sparse is better than dense.<br>Readability counts.<br>Special cases aren&#39;t special enough to break the rules.<br>Although practicality beats purity.<br>Errors should never pass silently.<br>Unless explicitly silenced.<br>In the face of ambiguity, refuse the temptation to guess.<br>There should be one-- and preferably only one --obvious way to do it.<br>Although that way may not be obvious at first unless you&#39;re Dutch.<br>Now is better than never.<br>Although never is often better than <b>right</b> now.<br>If the implementation is hard to explain, it&#39;s a bad idea.<br>If the implementation is easy to explain, it may be a good idea.<br>Namespaces are one honking great idea -- let&#39;s do more of those!","The Zen of Python

Beautiful is better than ugly.
Explicit is better than implicit.
Simple is better than complex.
Complex is better than complicated.
Flat is better than nested.
Sparse is better than dense.
Readability counts.
Special cases aren't special enough to break the rules.
Although practicality beats purity.
Errors should never pass silently.
Unless explicitly silenced.
In the face of ambiguity, refuse the temptation to guess.
There should be one-- and preferably only one --obvious way to do it.
Although that way may not be obvious at first unless you're Dutch.
Now is better than never.
Although never is often better than *right* now.
If the implementation is hard to explain, it's a bad idea.
If the implementation is easy to explain, it may be a good idea.
Namespaces are one honking great idea -- let's do more of those!",@gozelmurat,https://yt3.ggpht.com/2Y0a5Fxd5ImdnovORDLbKscBjauBukKy-TWi19ES_jaNIjb-K3Co-NnSU2oI2-OgKncDqvdu=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gozelmurat,UCymLoBOaPg3aIt75FQWtdbg,90,2025-08-28T19:46:29Z,2025-08-28T19:46:29Z,False,,3,True,2025-10-02T18:36:47.810385,0.19158456486042696,0.5603448275862069,0.9766,0.225,0.086,0.689,positive,strong,True,2025-10-02T11:36:47.814287
UgxajQ0zVs4jRPi5m3V4AaABAg.AMNo3Fs5xwYAMPhGxwWLVA,GfH4QL4VqJ0,"Well, it seems Tim Peters now out of this story.","Well, it seems Tim Peters now out of this story.",@sergeybkirpichev6487,https://yt3.ggpht.com/ytc/AIdro_nSpOUzJHth0FtsUnML2VqDpdsxl5O_D0EUKDq-CA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sergeybkirpichev6487,UC7PTTepa23vV2DxRjK4n9zA,0,2025-08-29T13:25:39Z,2025-08-29T13:25:39Z,True,UgxajQ0zVs4jRPi5m3V4AaABAg.AMNo3Fs5xwYAMPhGxwWLVA,0,True,2025-10-02T18:36:47.814471,0.0,0.0,0.2732,0.189,0.0,0.811,positive,weak,False,2025-10-02T11:36:47.814759
UgxajQ0zVs4jRPi5m3V4AaABAg.AMNo3Fs5xwYAMQAjAGArWz,GfH4QL4VqJ0,"i love Python but there&#39;s no way there&#39;s only one way to do it now days, still while i&#39;m biased (never used it), i get the impression it managed to contain that better than perl","i love Python but there's no way there's only one way to do it now days, still while i'm biased (never used it), i get the impression it managed to contain that better than perl",@DarkShroom,https://yt3.ggpht.com/ytc/AIdro_nNW6Vfi74ePXhaWGNtmtgLQfVMP0znMhfzGMjd_jovLQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@DarkShroom,UCgIjLrCAOpF0hLasgNrV0yA,0,2025-08-29T17:51:48Z,2025-08-29T17:51:48Z,True,UgxajQ0zVs4jRPi5m3V4AaABAg.AMNo3Fs5xwYAMQAjAGArWz,0,True,2025-10-02T18:36:47.815144,0.3333333333333333,0.7000000000000001,0.5187,0.199,0.123,0.678,positive,moderate,True,2025-10-02T11:36:47.815806
UgxajQ0zVs4jRPi5m3V4AaABAg.AMNo3Fs5xwYAMybNCUoz9j,GfH4QL4VqJ0,import this,import this,@FaisalAlkheraiji,https://yt3.ggpht.com/ytc/AIdro_lwuRLCF2_tUlJIP_-Tkjxnr2d9M33r11y17IM29fM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@FaisalAlkheraiji,UCIK9KSZK-53Z2yofKG1pvSg,1,2025-09-12T12:06:45Z,2025-09-12T12:06:45Z,True,UgxajQ0zVs4jRPi5m3V4AaABAg.AMNo3Fs5xwYAMybNCUoz9j,0,True,2025-10-02T18:36:47.815883,0.0,0.0,0.0,0.0,0.0,1.0,neutral,weak,False,2025-10-02T11:36:47.816051
UgxUlkQXSZVgEZT-tXJ4AaABAg,GfH4QL4VqJ0,"The community aspect of Python draw my attention to it and kept me a fan. A long time ago, I went on Twitter claiming there must be a bug in Python. Guido responded and wanted to know what I were talking about. After a little back and forth, I realised I had made an incredible stupid mistake. I felt so embarrassed, but Guido just shrugged it off with a joke. 😄","The community aspect of Python draw my attention to it and kept me a fan. A long time ago, I went on Twitter claiming there must be a bug in Python. Guido responded and wanted to know what I were talking about. After a little back and forth, I realised I had made an incredible stupid mistake. I felt so embarrassed, but Guido just shrugged it off with a joke. 😄",@torbjrnwikestad28,https://yt3.ggpht.com/ytc/AIdro_lFpNMhQ4sp_jlQq8EVlk90n6w-6x5aknZKfjuldFK4bB8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@torbjrnwikestad28,UCactncrzaOsYoxjFEhizNZQ,62,2025-08-30T06:27:37Z,2025-08-30T06:27:37Z,False,,0,True,2025-10-02T18:36:47.816724,-0.02749999999999997,0.5599999999999999,0.7502,0.136,0.073,0.791,positive,strong,True,2025-10-02T11:36:47.817974
Ugzj2ov8m3D8c6hmcud4AaABAg,GfH4QL4VqJ0,Waited 3 months for this!<br><br>Pitched my tent already.,"Waited 3 months for this!

Pitched my tent already.",@dolamuoludare4383,https://yt3.ggpht.com/ytc/AIdro_lVL2Jfu3Tk_P2qgKExH8gypT0lPW1PSWp9TmKAA4hEOcY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@dolamuoludare4383,UCQrxRXgkV8NF7-56CmrWfUQ,39,2025-08-28T07:03:13Z,2025-08-28T07:03:13Z,False,,0,True,2025-10-02T18:36:47.818128,0.0,0.0,0.0,0.0,0.0,1.0,neutral,weak,False,2025-10-02T11:36:47.818376
UgwsfjSCfz4tShme1G14AaABAg,GfH4QL4VqJ0,Mariatta&#39;s story is one that should resonate deeply in the technology community,Mariatta's story is one that should resonate deeply in the technology community,,https://yt3.ggpht.com/ytc/AIdro_mUVbJh-DZZ7YKCgmN3QhQsiOFnSC_8HG1ISpngiwQ8AJpG=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/c/CarlosN%C3%BA%C3%B1ez3,UC4Se7Jfgf--5Oyw0KmDIXYQ,37,2025-09-03T16:40:02Z,2025-09-03T16:40:02Z,False,,0,True,2025-10-02T18:36:47.818571,0.0,0.4,0.0,0.0,0.0,1.0,neutral,weak,False,2025-10-02T11:36:47.818812
UgzhKVsALITF_EdPz8R4AaABAg.AMPTmDWS-mOAMQte19WXSe,GfH4QL4VqJ0,...and also using camouflage to guard against interruptions!,...and also using camouflage to guard against interruptions!,@AloisMahdal,https://yt3.ggpht.com/ytc/AIdro_lkH8OLmuM7hR5uD97Pny-8RS4TRPDJMO3EH_UCsB-9EGo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@AloisMahdal,UCzCTVvHzA7GST6FaZzdv1ZQ,1,2025-08-30T00:33:03Z,2025-08-30T00:33:03Z,True,UgzhKVsALITF_EdPz8R4AaABAg.AMPTmDWS-mOAMQte19WXSe,0,True,2025-10-02T18:36:47.819031,0.0,0.0,-0.4574,0.0,0.299,0.701,negative,moderate,False,2025-10-02T11:36:47.819282
UgzhKVsALITF_EdPz8R4AaABAg.AMPTmDWS-mOAMYdMBCZZlF,GfH4QL4VqJ0,"i am watching this docu in that position too , btw nice to meet you fellow pet","i am watching this docu in that position too , btw nice to meet you fellow pet",@billota.mew-mew,https://yt3.ggpht.com/InSDaolsUIzcMqKT9BghBTowG6t7XiQ5StaioMdZMnVJVzcy1Ipagjab93ABe_m1182OsuiH=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@billota.mew-mew,UCU2HRSLfq9yZ2U2dHr9hJ3w,2,2025-09-02T00:44:35Z,2025-09-02T00:44:35Z,True,UgzhKVsALITF_EdPz8R4AaABAg.AMPTmDWS-mOAMYdMBCZZlF,0,True,2025-10-02T18:36:47.819473,0.6,1.0,0.4215,0.149,0.0,0.851,positive,strong,True,2025-10-02T11:36:47.819781
UgzhKVsALITF_EdPz8R4AaABAg.AMPTmDWS-mOAMYswc4Vunq,GfH4QL4VqJ0,@@billota.mew-mew nice to meet u too,@@billota.mew-mew nice to meet u too,@abrarmasumabir3809,https://yt3.ggpht.com/yKB9gOekDjh8iAgW-29MEILspAvQZ0POOf-yzIeeyJOeSlF2ttyeZypyblDO-9Xpd3QZ3TYC=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@abrarmasumabir3809,UCFmb_i0z8BSiNyIL65gsoFw,0,2025-09-02T03:00:46Z,2025-09-02T03:00:46Z,True,UgzhKVsALITF_EdPz8R4AaABAg.AMPTmDWS-mOAMYswc4Vunq,0,True,2025-10-02T18:36:47.819897,0.6,1.0,0.4215,0.359,0.0,0.641,positive,strong,True,2025-10-02T11:36:47.820116
UgzhKVsALITF_EdPz8R4AaABAg.AMPTmDWS-mOAMysCm9x6nk,GfH4QL4VqJ0,I tried it once - my arms were aching right away. I&#39;m also obese so that likely had something to do with it.,I tried it once - my arms were aching right away. I'm also obese so that likely had something to do with it.,@MrMalchore,https://yt3.ggpht.com/ytc/AIdro_mVEp015bFs8Up7PtdTfvXCg5lqDiD4dt0FGVzH4gWGCg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@MrMalchore,UC16fktk6LoAuUGFcbdowwJg,0,2025-09-12T14:33:52Z,2025-09-12T14:33:52Z,True,UgzhKVsALITF_EdPz8R4AaABAg.AMPTmDWS-mOAMysCm9x6nk,0,True,2025-10-02T18:36:47.820371,0.14285714285714285,0.7678571428571428,-0.4939,0.0,0.127,0.873,negative,moderate,True,2025-10-02T11:36:47.820746
UgxBKCYVUdeA6aPJX5t4AaABAg,GfH4QL4VqJ0,"I was here August 30, 2025 to watch this wonderful documentary for the first time.","I was here August 30, 2025 to watch this wonderful documentary for the first time.",@tristangibbs8488,https://yt3.ggpht.com/ytc/AIdro_mVr0a-Xz538OtkiSlCrdFrsRkwa2Af9T1EIP4P8233oGw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@tristangibbs8488,UCOnYORJ7urx4Jz7z0jp0c4A,17,2025-08-31T02:34:49Z,2025-08-31T02:34:49Z,False,,0,True,2025-10-02T18:36:47.820943,0.4166666666666667,0.4444444444444444,0.657,0.238,0.0,0.762,positive,strong,False,2025-10-02T11:36:47.821294
UgwpTtbz4X1SPhiwe514AaABAg,GfH4QL4VqJ0,Was so lovely to meet everyone at Pycon US this year! Can&#39;t wait to watch this tonight. Python and its community have been a high point in my life and career!,Was so lovely to meet everyone at Pycon US this year! Can't wait to watch this tonight. Python and its community have been a high point in my life and career!,@ChrisPatti,https://yt3.ggpht.com/ytc/AIdro_kVL1CsXHXWsvC5ps5RfgR-3RDpyfLwDfr4agmYnf-crw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ChrisPatti,UCbG9JLFizLHdp_z8SytLmrA,14,2025-08-28T17:41:10Z,2025-08-28T17:41:10Z,False,,0,True,2025-10-02T18:36:47.821625,0.4125,0.645,0.6885,0.135,0.0,0.865,positive,strong,True,2025-10-02T11:36:47.822038
Ugy2BHgUMTMI6pJhH2F4AaABAg,GfH4QL4VqJ0,It&#39;s exciting to watch a film that&#39;s part of your life. Congratulations for this documentary. It was really necessary and I loved it. Thank you Guido from the bottom of my heart: Python also changed my life. Big hug! 🤗,It's exciting to watch a film that's part of your life. Congratulations for this documentary. It was really necessary and I loved it. Thank you Guido from the bottom of my heart: Python also changed my life. Big hug! 🤗,@sdelquin,https://yt3.ggpht.com/ytc/AIdro_mOd4SzFJRfbRIXoCj6Mj-_dsXFdvpbhbMwgBGxtvChuTw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sdelquin,UCZIYQ7qfqX7HD27Sf55L55A,16,2025-08-28T18:47:04Z,2025-08-28T18:47:04Z,False,,0,True,2025-10-02T18:36:47.822492,0.2,0.54,0.9747,0.413,0.0,0.587,positive,strong,True,2025-10-02T11:36:47.823341
UgwfmUJTUQJE6JBeFxh4AaABAg,GfH4QL4VqJ0,"I really appreciate the Python team for creating this amazing language. Python was how I first got into programming, and it eventually helped me become part of the software industry. It’s been two years since I started working as a software engineer, mainly focusing on Python, and I honestly can’t thank the Python community enough for keeping this language better and better every day.","I really appreciate the Python team for creating this amazing language. Python was how I first got into programming, and it eventually helped me become part of the software industry. It’s been two years since I started working as a software engineer, mainly focusing on Python, and I honestly can’t thank the Python community enough for keeping this language better and better every day.",@najamiqbal607,https://yt3.ggpht.com/ytc/AIdro_kvUza_CuoFSIFARzoi0rmGhX_2JZL3ypyvN9AdUvo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@najamiqbal607,UCDiGshHkgsxuWN7LT9pjclQ,12,2025-08-30T15:07:36Z,2025-08-30T15:07:36Z,False,,2,True,2025-10-02T18:36:47.824051,0.35208333333333336,0.5208333333333333,0.9638,0.269,0.0,0.731,positive,strong,True,2025-10-02T11:36:47.825306
UgwfmUJTUQJE6JBeFxh4AaABAg.AMSSjU5VjBFAMjBQHk2Efq,GfH4QL4VqJ0,Are you from Malaysia?,Are you from Malaysia?,@helmi8962,https://yt3.ggpht.com/ytc/AIdro_kpTMncpTpq5AShN1ayyMSS7DrGbNv5irGqKPA8ins=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@helmi8962,UCyEqs-7IrBomZyMBlSW-nfA,0,2025-09-06T12:22:37Z,2025-09-06T12:22:37Z,True,UgwfmUJTUQJE6JBeFxh4AaABAg.AMSSjU5VjBFAMjBQHk2Efq,0,True,2025-10-02T18:36:47.825408,0.0,0.0,0.0,0.0,0.0,1.0,neutral,weak,False,2025-10-02T11:36:47.825597
UgwfmUJTUQJE6JBeFxh4AaABAg.AMSSjU5VjBFANR03oDKlCe,GfH4QL4VqJ0,Are you self taught,Are you self taught,@danbeth7713,https://yt3.ggpht.com/ytc/AIdro_nKbKP7mfHizWVfU9mNvRWFpnM9R3JxDxUuPl-2-DGRz5k=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@danbeth7713,UCvtgKhdJAAPRir0q8Gg9qcQ,0,2025-09-23T22:09:16Z,2025-09-23T22:09:16Z,True,UgwfmUJTUQJE6JBeFxh4AaABAg.AMSSjU5VjBFANR03oDKlCe,0,True,2025-10-02T18:36:47.825686,0.0,0.0,0.0,0.0,0.0,1.0,neutral,weak,False,2025-10-02T11:36:47.825861
UgxJ0_HUdiyc2-LttE94AaABAg,GfH4QL4VqJ0,I learnt python when i was 10 years old. I&#39;m 22 now and I don&#39;t know if I&#39;d be so interested in programming now if not for those early years learning such a simple yet powerful language (that even a 10 year old can learn!) Thank you guys for your work.,I learnt python when i was 10 years old. I'm 22 now and I don't know if I'd be so interested in programming now if not for those early years learning such a simple yet powerful language (that even a 10 year old can learn!) Thank you guys for your work.,@elosant2061,https://yt3.ggpht.com/ytc/AIdro_l287eDWU-W8K-Dj5UWhQf5pXcqXWrduNvnejZh9I9BPYk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@elosant2061,UCEhZkLuA1bEjeOl9uY419gA,14,2025-08-29T18:48:15Z,2025-08-29T18:48:15Z,False,,1,True,2025-10-02T18:36:47.826348,0.125,0.43673469387755104,0.8435,0.159,0.0,0.841,positive,strong,False,2025-10-02T11:36:47.827130
UgxJ0_HUdiyc2-LttE94AaABAg.AMQHBdjSEinAN3N-nUcGM5,GfH4QL4VqJ0,bollox. You would have liked the language you learnt. Don&#39;t believe the hype mate. They will sell you some other twaddle every few years. PHP was once that language. A few years time it will be some other language. It keeps you working.,bollox. You would have liked the language you learnt. Don't believe the hype mate. They will sell you some other twaddle every few years. PHP was once that language. A few years time it will be some other language. It keeps you working.,@Andrew-rc3vh,https://yt3.ggpht.com/ytc/AIdro_lO1bg78qyz0HR_ZIH8s5qeSfzYr9fVSd1DukOaqgMnQ42rwYpPYWufcdbL9Z9Zby0O7g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Andrew-rc3vh,UCMyyVqQdrIU40kYDUr1y4mA,0,2025-09-14T17:47:55Z,2025-09-14T17:47:55Z,True,UgxJ0_HUdiyc2-LttE94AaABAg.AMQHBdjSEinAN3N-nUcGM5,0,True,2025-10-02T18:36:47.827593,-0.010000000000000009,0.35000000000000003,0.4215,0.062,0.0,0.938,positive,moderate,False,2025-10-02T11:36:47.828154
Ugw_jNKUK04kT6otg4p4AaABAg,GfH4QL4VqJ0,"The journey of Python as a programming language is truly inspiring. Since I recently started as a Python Developer, I didn’t know much about the transition from Python 2 to Python 3, but thinking about it now, it must have taken tremendous effort. The part where Guido stepped down as BDFL after approving the walrus operator was genuinely heartbreaking. Guido, I owe you so much, as I earn my bread and butter by developing software in the language you created. Thank you immensely. All the advancements in AI we see today might have been delayed if Python hadn’t been there. Thanks to CultRepo for covering the entire journey, and thanks to the Python community.🙏","The journey of Python as a programming language is truly inspiring. Since I recently started as a Python Developer, I didn’t know much about the transition from Python 2 to Python 3, but thinking about it now, it must have taken tremendous effort. The part where Guido stepped down as BDFL after approving the walrus operator was genuinely heartbreaking. Guido, I owe you so much, as I earn my bread and butter by developing software in the language you created. Thank you immensely. All the advancements in AI we see today might have been delayed if Python hadn’t been there. Thanks to CultRepo for covering the entire journey, and thanks to the Python community.🙏",@ashishmishra5233,https://yt3.ggpht.com/ytc/AIdro_msNwprlVEcVH6cz75Y5_rKedpaxA5uozGz8kWKBGYrMd8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ashishmishra5233,UCgQ9QhbVdKuBm9lBUhNTj4Q,4,2025-09-07T17:23:32Z,2025-09-07T17:23:32Z,False,,0,True,2025-10-02T18:36:47.829323,0.1707070707070707,0.4967171717171718,0.8735,0.131,0.048,0.82,positive,strong,False,2025-10-02T11:36:47.831427
Ugxdpra8la2f7p_k-wl4AaABAg,GfH4QL4VqJ0,"Python is more than just a programming language. It is a catalyst that has transformed our profession. Its simplicity and readability have democratized software development, allowing millions of people to access programming more easily. Python has opened the door to scientific and technological fields that once seemed reserved for a select few.","Python is more than just a programming language. It is a catalyst that has transformed our profession. Its simplicity and readability have democratized software development, allowing millions of people to access programming more easily. Python has opened the door to scientific and technological fields that once seemed reserved for a select few.",@MrTonux,https://yt3.ggpht.com/ytc/AIdro_k2G5EYoZPLDH24-jWHCnqhSRTag0g19GAPXzqXYznWfTM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@MrTonux,UCxlhBZceg4_kZ2PX9_JT_9w,6,2025-08-29T20:22:10Z,2025-08-29T20:22:10Z,False,,0,True,2025-10-02T18:36:47.832066,0.30833333333333335,0.4833333333333334,0.4005,0.05,0.0,0.95,positive,moderate,False,2025-10-02T11:36:47.832684
UgwiELYIoAln-nrxEw94AaABAg,GfH4QL4VqJ0,This was a really interesting documentary clearly showing an evolution of Python and the community around it. I was eagerly waiting for this to drop and very much impressed. I appreciate the work and time your team invested into this. <br>Much love Pythonista from Kenya,"This was a really interesting documentary clearly showing an evolution of Python and the community around it. I was eagerly waiting for this to drop and very much impressed. I appreciate the work and time your team invested into this. 
Much love Pythonista from Kenya",@mathspro9036,https://yt3.ggpht.com/KBLQzByGjwotdbrypc7Ak5bYr65ZAUYVK1EAfW7MyUrg4kpvFgcwMR7tj12cIgLF8G-r-b-llt0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mathspro9036,UCFIYAv2NxNNZBqNrEmS4UPQ,9,2025-08-28T21:00:05Z,2025-08-28T21:01:28Z,False,,0,True,2025-10-02T18:36:47.833183,0.42000000000000004,0.4966666666666667,0.9496,0.32,0.036,0.645,positive,strong,False,2025-10-02T11:36:47.834053
UgxTLeYGYUxy_u8A1Vd4AaABAg,GfH4QL4VqJ0,I am learning Python and try to teach it at the same time in my native language: Haitian Creole. And I am proud of doing so! Thank you Guys for working on PYTHON.,I am learning Python and try to teach it at the same time in my native language: Haitian Creole. And I am proud of doing so! Thank you Guys for working on PYTHON.,@TeknolojiFasil,https://yt3.ggpht.com/QSEVihEJefNjcmBMqIqz4xXswZoyVvqmiohpUWcec7vS6YJC4tC8FwJMHfXAgds6URYgMw1x=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TeknolojiFasil,UCeUGuV4aW4XmMeukdYPaK0w,1,2025-09-30T13:02:52Z,2025-09-30T13:05:10Z,False,,0,True,2025-10-02T18:36:47.834368,0.5,0.5625,0.7088,0.16,0.0,0.84,positive,strong,True,2025-10-02T11:36:47.834849
Ugw1WSa-4z8PCcqcdeR4AaABAg,GfH4QL4VqJ0,"I&#39;m coming back to Python since I first tried to dab in self-taught programming a LONG time ago, learning at my own pace with free online resources, with the idea of getting into Machine Learning and AI, my objective is that in one or two years being proficient enough to be able to get a job that allows me to provide more for my upcoming baby and my wife. This was super inspiring! Thanks to the makers of the documentary and extra special thanks to Guido and the whole long list of contirbutors to this beautiful project. Greetings from Panamá!","I'm coming back to Python since I first tried to dab in self-taught programming a LONG time ago, learning at my own pace with free online resources, with the idea of getting into Machine Learning and AI, my objective is that in one or two years being proficient enough to be able to get a job that allows me to provide more for my upcoming baby and my wife. This was super inspiring! Thanks to the makers of the documentary and extra special thanks to Guido and the whole long list of contirbutors to this beautiful project. Greetings from Panamá!",@RibsChirino,https://yt3.ggpht.com/wbQhKVIQAKHdccKBQ2PgzO7G5EXrVIyR4Cit9nUOk5KizH_6V3uyBdIM35cClDB069J074rI7w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@RibsChirino,UC8dZ46SzJNMHoJWdSQ1Zn3A,4,2025-08-28T22:55:57Z,2025-08-28T22:55:57Z,False,,0,True,2025-10-02T18:36:47.835729,0.26660401002506273,0.46296992481203003,0.9788,0.224,0.0,0.776,positive,strong,False,2025-10-02T11:36:47.837187
UgwQrCCIkINCOKtPZH54AaABAg,GfH4QL4VqJ0,"Bro watching this video, you will see that Python is not a yesterday&#39;s language it has been here a long time and cemented itself.  All the Founding Fathers have aged and it&#39;s beautiful to see them here to make this video ❤","Bro watching this video, you will see that Python is not a yesterday's language it has been here a long time and cemented itself.  All the Founding Fathers have aged and it's beautiful to see them here to make this video ❤",@judevector,https://yt3.ggpht.com/T4WlgKG_j9ciwZo9jcTFq-6PvAC6ng8Zq4KoZ8ZcXgd22j7Jn2Thpa0VsyGSTUH2k-jJuWRxzKU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@judevector,UCrdGx4x7XDkxYY2zHG5_OTw,7,2025-08-31T02:15:54Z,2025-08-31T02:15:54Z,False,,0,True,2025-10-02T18:36:47.837584,0.2333333333333333,0.6,0.8442,0.165,0.0,0.835,positive,strong,True,2025-10-02T11:36:47.838103
